O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
49-3093.00	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	1.2
49-3093.00	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.6
49-3093.00	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.6
49-3093.00	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	1.6
49-3093.00	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.8
49-3093.00	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	2.8
49-3093.00	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	3
49-3093.00	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	2
49-3093.00	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1.4
49-3093.00	4.C.3.a.1	Consequence of Error	CX	2.466
49-3093.00	4.C.3.b.2	Degree of Automation	CX	1.8
49-3093.00	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3
49-3093.00	4.C.3.b.7	Importance of Repeating Same Tasks	CX	1.9
49-3093.00	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.5
49-9011.00	4.C.1.a.4	Contact With Others	CX	1.666
49-9011.00	4.C.1.b.1.f	Deal With External Customers	CX	1.8
49-9011.00	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.2
49-9011.00	4.C.1.c.1	Responsible for Others' Health and Safety	CX	2.2
49-9011.00	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.3
49-9011.00	4.C.1.d.1	Frequency of Conflict Situations	CX	1.6
49-9011.00	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.6
49-9011.00	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9011.00	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	3.6
49-9011.00	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	3.2
49-9011.00	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	2.4
49-9011.00	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2.6
49-9011.00	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2.4
49-9011.00	4.C.2.b.1.d	Exposed to Contaminants	CX	2.6
49-9011.00	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	2.4
49-9011.00	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1
49-9011.00	4.C.2.c.1.a	Exposed to Radiation	CX	1.2
49-9011.00	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1
49-9011.00	4.C.2.c.1.c	Exposed to High Places	CX	1.8
49-9011.00	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	2.6
49-9011.00	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	3.6
49-9011.00	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	2.6
49-9011.00	4.C.2.d.1.a	Spend Time Sitting	CX	2.2
49-9011.00	4.C.2.d.1.b	Spend Time Standing	CX	4.2
49-9011.00	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	2.4
49-9011.00	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.8
49-9011.00	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.4
49-9011.00	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	2.4
49-9011.00	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.4
49-9011.00	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	3.2
49-9011.00	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	2.6
49-9011.00	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	2.8
49-9011.00	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1
49-9011.00	4.C.3.a.1	Consequence of Error	CX	2.866
49-9011.00	4.C.3.b.2	Degree of Automation	CX	2.534
49-9011.00	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3.4
49-9011.00	4.C.3.b.7	Importance of Repeating Same Tasks	CX	2.4
49-9011.00	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	2.2
49-9012.01	4.C.1.a.4	Contact With Others	CX	1.602
49-9012.01	4.C.1.b.1.f	Deal With External Customers	CX	2
49-9012.01	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.4
49-9012.01	4.C.1.c.1	Responsible for Others' Health and Safety	CX	2.034
49-9012.01	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.2
49-9012.01	4.C.1.d.1	Frequency of Conflict Situations	CX	1.4
49-9012.01	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.8
49-9012.01	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9012.01	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	2.6
49-9012.01	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	4.2
49-9012.01	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	1.8
49-9012.01	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2.4
49-9012.01	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2
49-9012.01	4.C.2.b.1.d	Exposed to Contaminants	CX	2.2
49-9012.01	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	2.4
49-9012.01	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1.2
49-9012.01	4.C.2.c.1.a	Exposed to Radiation	CX	2
49-9012.01	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1.2
49-9012.01	4.C.2.c.1.c	Exposed to High Places	CX	2.6
49-9012.01	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	4.2
49-9012.01	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	3
49-9012.01	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	3.6
49-9012.01	4.C.2.d.1.a	Spend Time Sitting	CX	2.4
49-9012.01	4.C.2.d.1.b	Spend Time Standing	CX	4
49-9012.01	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	2.8
49-9012.01	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.8
49-9012.01	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3
49-9012.01	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	2.6
49-9012.01	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.2
49-9012.01	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	2.8
49-9012.01	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	2.8
49-9012.01	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	3.2
49-9012.01	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	2
49-9012.01	4.C.3.a.1	Consequence of Error	CX	3
49-9012.01	4.C.3.b.2	Degree of Automation	CX	2.268
49-9012.01	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3.8
49-9012.01	4.C.3.b.7	Importance of Repeating Same Tasks	CX	2
49-9012.01	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.7
49-9012.02	4.C.1.a.4	Contact With Others	CX	1.802
49-9012.02	4.C.1.b.1.f	Deal With External Customers	CX	2.7
49-9012.02	4.C.1.b.1.g	Coordinate or Lead Others	CX	2
49-9012.02	4.C.1.c.1	Responsible for Others' Health and Safety	CX	1.8
49-9012.02	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.3
49-9012.02	4.C.1.d.1	Frequency of Conflict Situations	CX	1.6
49-9012.02	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.6
49-9012.02	4.C.1.d.3	Deal With Physically Aggressive People	CX	1.4
49-9012.02	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	4
49-9012.02	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	2.6
49-9012.02	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	3.2
49-9012.02	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2.8
49-9012.02	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2.6
49-9012.02	4.C.2.b.1.d	Exposed to Contaminants	CX	3.2
49-9012.02	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	2.4
49-9012.02	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	2
49-9012.02	4.C.2.c.1.a	Exposed to Radiation	CX	1.2
49-9012.02	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1.2
49-9012.02	4.C.2.c.1.c	Exposed to High Places	CX	2
49-9012.02	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	3.2
49-9012.02	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	4
49-9012.02	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	3
49-9012.02	4.C.2.d.1.a	Spend Time Sitting	CX	2.6
49-9012.02	4.C.2.d.1.b	Spend Time Standing	CX	4
49-9012.02	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	2.8
49-9012.02	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.8
49-9012.02	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3
49-9012.02	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	2.4
49-9012.02	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.6
49-9012.02	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	3.2
49-9012.02	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	3.2
49-9012.02	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	3.2
49-9012.02	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1.6
49-9012.02	4.C.3.a.1	Consequence of Error	CX	2.868
49-9012.02	4.C.3.b.2	Degree of Automation	CX	2.666
49-9012.02	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3.6
49-9012.02	4.C.3.b.7	Importance of Repeating Same Tasks	CX	2.2
49-9012.02	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.9
49-9012.03	4.C.1.a.4	Contact With Others	CX	1.602
49-9012.03	4.C.1.b.1.f	Deal With External Customers	CX	1.7
49-9012.03	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.1
49-9012.03	4.C.1.c.1	Responsible for Others' Health and Safety	CX	1.8
49-9012.03	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.3
49-9012.03	4.C.1.d.1	Frequency of Conflict Situations	CX	1.6
49-9012.03	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.6
49-9012.03	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9012.03	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	2.2
49-9012.03	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	4.2
49-9012.03	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	1.8
49-9012.03	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2.4
49-9012.03	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2.8
49-9012.03	4.C.2.b.1.d	Exposed to Contaminants	CX	3
49-9012.03	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	2.8
49-9012.03	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1.2
49-9012.03	4.C.2.c.1.a	Exposed to Radiation	CX	1.6
49-9012.03	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1.4
49-9012.03	4.C.2.c.1.c	Exposed to High Places	CX	1.6
49-9012.03	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	2.6
49-9012.03	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	2.8
49-9012.03	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	3.2
49-9012.03	4.C.2.d.1.a	Spend Time Sitting	CX	2.2
49-9012.03	4.C.2.d.1.b	Spend Time Standing	CX	3.8
49-9012.03	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	1.8
49-9012.03	4.C.2.d.1.d	Spend Time Walking and Running 	CX	3.4
49-9012.03	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.6
49-9012.03	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	2.4
49-9012.03	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4
49-9012.03	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	3
49-9012.03	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	2.6
49-9012.03	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	2.2
49-9012.03	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1.2
49-9012.03	4.C.3.a.1	Consequence of Error	CX	3.132
49-9012.03	4.C.3.b.2	Degree of Automation	CX	2.134
49-9012.03	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3.8
49-9012.03	4.C.3.b.7	Importance of Repeating Same Tasks	CX	2
49-9012.03	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.5
49-9021.01	4.C.1.a.4	Contact With Others	CX	1.734
49-9021.01	4.C.1.b.1.f	Deal With External Customers	CX	2.2
49-9021.01	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.2
49-9021.01	4.C.1.c.1	Responsible for Others' Health and Safety	CX	1.2
49-9021.01	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.2
49-9021.01	4.C.1.d.1	Frequency of Conflict Situations	CX	1.2
49-9021.01	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	2.2
49-9021.01	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9021.01	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	3.6
49-9021.01	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	3
49-9021.01	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	2.2
49-9021.01	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2.8
49-9021.01	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2.6
49-9021.01	4.C.2.b.1.d	Exposed to Contaminants	CX	2
49-9021.01	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	2.6
49-9021.01	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1.2
49-9021.01	4.C.2.c.1.a	Exposed to Radiation	CX	1
49-9021.01	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1
49-9021.01	4.C.2.c.1.c	Exposed to High Places	CX	1.4
49-9021.01	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	1.4
49-9021.01	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	2.2
49-9021.01	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	2.4
49-9021.01	4.C.2.d.1.a	Spend Time Sitting	CX	2.6
49-9021.01	4.C.2.d.1.b	Spend Time Standing	CX	3.4
49-9021.01	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	2.4
49-9021.01	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.6
49-9021.01	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.2
49-9021.01	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	1.8
49-9021.01	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.4
49-9021.01	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	2.8
49-9021.01	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	3
49-9021.01	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	3
49-9021.01	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1.8
49-9021.01	4.C.3.a.1	Consequence of Error	CX	2.6
49-9021.01	4.C.3.b.2	Degree of Automation	CX	1.798
49-9021.01	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3.6
49-9021.01	4.C.3.b.7	Importance of Repeating Same Tasks	CX	1.6
49-9021.01	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.7
49-9021.02	4.C.1.a.4	Contact With Others	CX	1.466
49-9021.02	4.C.1.b.1.f	Deal With External Customers	CX	1.8
49-9021.02	4.C.1.b.1.g	Coordinate or Lead Others	CX	1
49-9021.02	4.C.1.c.1	Responsible for Others' Health and Safety	CX	1.2
49-9021.02	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.2
49-9021.02	4.C.1.d.1	Frequency of Conflict Situations	CX	1
49-9021.02	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.2
49-9021.02	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9021.02	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	4.6
49-9021.02	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	1.4
49-9021.02	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	1.4
49-9021.02	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	1.6
49-9021.02	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	1.2
49-9021.02	4.C.2.b.1.d	Exposed to Contaminants	CX	1.8
49-9021.02	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	2.4
49-9021.02	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1.6
49-9021.02	4.C.2.c.1.a	Exposed to Radiation	CX	1
49-9021.02	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1
49-9021.02	4.C.2.c.1.c	Exposed to High Places	CX	1
49-9021.02	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	2.8
49-9021.02	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	3.4
49-9021.02	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	2.2
49-9021.02	4.C.2.d.1.a	Spend Time Sitting	CX	2.4
49-9021.02	4.C.2.d.1.b	Spend Time Standing	CX	3.6
49-9021.02	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	1.6
49-9021.02	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.2
49-9021.02	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.4
49-9021.02	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	1.4
49-9021.02	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.4
49-9021.02	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	2.8
49-9021.02	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	2
49-9021.02	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	2.8
49-9021.02	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1.4
49-9021.02	4.C.3.a.1	Consequence of Error	CX	2.736
49-9021.02	4.C.3.b.2	Degree of Automation	CX	1.466
49-9021.02	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3.8
49-9021.02	4.C.3.b.7	Importance of Repeating Same Tasks	CX	1.5
49-9021.02	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.3
49-9031.01	4.C.1.a.4	Contact With Others	CX	2.068
49-9031.01	4.C.1.b.1.f	Deal With External Customers	CX	3
49-9031.01	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.2
49-9031.01	4.C.1.c.1	Responsible for Others' Health and Safety	CX	1.2
49-9031.01	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.2
49-9031.01	4.C.1.d.1	Frequency of Conflict Situations	CX	1
49-9031.01	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	2.2
49-9031.01	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9031.01	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	4.2
49-9031.01	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	2.2
49-9031.01	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	2.4
49-9031.01	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2
49-9031.01	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2
49-9031.01	4.C.2.b.1.d	Exposed to Contaminants	CX	2
49-9031.01	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	3
49-9031.01	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1
49-9031.01	4.C.2.c.1.a	Exposed to Radiation	CX	1
49-9031.01	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1
49-9031.01	4.C.2.c.1.c	Exposed to High Places	CX	1
49-9031.01	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	2.2
49-9031.01	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	1.6
49-9031.01	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	2.6
49-9031.01	4.C.2.d.1.a	Spend Time Sitting	CX	2.6
49-9031.01	4.C.2.d.1.b	Spend Time Standing	CX	4
49-9031.01	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	1.2
49-9031.01	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2.2
49-9031.01	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.2
49-9031.01	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	1.6
49-9031.01	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.6
49-9031.01	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	3
49-9031.01	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	2.2
49-9031.01	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	2.6
49-9031.01	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1
49-9031.01	4.C.3.a.1	Consequence of Error	CX	2.468
49-9031.01	4.C.3.b.2	Degree of Automation	CX	1.666
49-9031.01	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3
49-9031.01	4.C.3.b.7	Importance of Repeating Same Tasks	CX	1.9
49-9031.01	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.1
49-9031.02	4.C.1.a.4	Contact With Others	CX	2.3325
49-9031.02	4.C.1.b.1.f	Deal With External Customers	CX	3
49-9031.02	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.25
49-9031.02	4.C.1.c.1	Responsible for Others' Health and Safety	CX	1.875
49-9031.02	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.25
49-9031.02	4.C.1.d.1	Frequency of Conflict Situations	CX	1.75
49-9031.02	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.75
49-9031.02	4.C.1.d.3	Deal With Physically Aggressive People	CX	1
49-9031.02	4.C.2.a.1.a	Indoors, Environmentally Controlled	CX	4.25
49-9031.02	4.C.2.a.1.c	Outdoors, Exposed to Weather	CX	2.25
49-9031.02	4.C.2.b.1.a	Sounds, Noise Levels Are Distracting or Uncomfortable	CX	2.5
49-9031.02	4.C.2.b.1.b	Very Hot or Cold Temperatures	CX	2.5
49-9031.02	4.C.2.b.1.c	Extremely Bright or Inadequate Lighting	CX	2.75
49-9031.02	4.C.2.b.1.d	Exposed to Contaminants	CX	3.25
49-9031.02	4.C.2.b.1.e	Cramped Work Space, Awkward Positions	CX	3
49-9031.02	4.C.2.b.1.f	Exposed to Whole Body Vibration	CX	1.25
49-9031.02	4.C.2.c.1.a	Exposed to Radiation	CX	1.5
49-9031.02	4.C.2.c.1.b	Exposed to Disease or Infections	CX	1.5
49-9031.02	4.C.2.c.1.c	Exposed to High Places	CX	1.75
49-9031.02	4.C.2.c.1.d	Exposed to Hazardous Conditions	CX	3.25
49-9031.02	4.C.2.c.1.e	Exposed to Hazardous Equipment 	CX	3
49-9031.02	4.C.2.c.1.f	Exposed to Minor Burns, Cuts, Bites, or Stings	CX	3.25
49-9031.02	4.C.2.d.1.a	Spend Time Sitting	CX	2
49-9031.02	4.C.2.d.1.b	Spend Time Standing	CX	3.25
49-9031.02	4.C.2.d.1.c	Spend Time Climbing Ladders, Scaffolds, or Poles   	CX	1.75
49-9031.02	4.C.2.d.1.d	Spend Time Walking and Running 	CX	2
49-9031.02	4.C.2.d.1.e	Spend Time Kneeling, Crouching, Stooping, or Crawling?    	CX	3.5
49-9031.02	4.C.2.d.1.f	Spend Time Keeping or Regaining Balance	CX	2.25
49-9031.02	4.C.2.d.1.g	Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls	CX	4.75
49-9031.02	4.C.2.d.1.h	Spend Time Bending or Twisting the Body 	CX	3
49-9031.02	4.C.2.d.1.i	Spend Time Making Repetitive Motions	CX	2.25
49-9031.02	4.C.2.e.1.d	Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets	CX	3
49-9031.02	4.C.2.e.1.e	Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection	CX	1.25
49-9031.02	4.C.3.a.1	Consequence of Error	CX	3
49-9031.02	4.C.3.b.2	Degree of Automation	CX	1.7475
49-9031.02	4.C.3.b.4	Importance of Being Exact or Accurate	CX	3
49-9031.02	4.C.3.b.7	Importance of Repeating Same Tasks	CX	1.5
49-9031.02	4.C.3.d.3	Pace Determined by Speed of Equipment	CX	1.25
49-9041.00	4.C.1.a.4	Contact With Others	CX	2.22
49-9041.00	4.C.1.b.1.f	Deal With External Customers	CX	1.416667
49-9041.00	4.C.1.b.1.g	Coordinate or Lead Others	CX	1.333333
49-9041.00	4.C.1.c.1	Responsible for Others' Health and Safety	CX	2.361667
49-9041.00	4.C.1.c.2	Responsibility for Outcomes and Results	CX	1.75
49-9041.00	4.C.1.d.1	Frequency of Conflict Situations	CX	1.666667
49-9041.00	4.C.1.d.2	Deal With Unpleasant or Angry People	CX	1.5
