O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
51-5022.11	1.B.1.b	Investigative	OI	2
51-5022.11	1.B.1.c	Artistic	OI	2
51-5022.11	1.B.1.d	Social	OI	1.66
51-5022.11	1.B.1.e	Enterprising	OI	2
51-5022.11	1.B.1.f	Conventional	OI	3
51-5022.11	1.B.1.g	First Interest High-Point	IH	1
51-5022.11	1.B.1.h	Second Interest High-Point	IH	6
51-5022.11	1.B.1.i	Third Interest High-Point	IH	0
51-5022.12	1.B.1.a	Realistic	OI	6.33
51-5022.12	1.B.1.b	Investigative	OI	2.33
51-5022.12	1.B.1.c	Artistic	OI	1.66
51-5022.12	1.B.1.d	Social	OI	1.66
51-5022.12	1.B.1.e	Enterprising	OI	2
51-5022.12	1.B.1.f	Conventional	OI	4.33
51-5022.12	1.B.1.g	First Interest High-Point	IH	1
51-5022.12	1.B.1.h	Second Interest High-Point	IH	6
51-5022.12	1.B.1.i	Third Interest High-Point	IH	0
51-5022.13	1.B.1.a	Realistic	OI	6.33
51-5022.13	1.B.1.b	Investigative	OI	2
51-5022.13	1.B.1.c	Artistic	OI	2.33
51-5022.13	1.B.1.d	Social	OI	1.66
51-5022.13	1.B.1.e	Enterprising	OI	2
51-5022.13	1.B.1.f	Conventional	OI	3.33
51-5022.13	1.B.1.g	First Interest High-Point	IH	1
51-5022.13	1.B.1.h	Second Interest High-Point	IH	6
51-5022.13	1.B.1.i	Third Interest High-Point	IH	0
51-5023.01	1.B.1.a	Realistic	OI	6.33
51-5023.01	1.B.1.b	Investigative	OI	2
51-5023.01	1.B.1.c	Artistic	OI	2.66
51-5023.01	1.B.1.d	Social	OI	1.66
51-5023.01	1.B.1.e	Enterprising	OI	2.33
51-5023.01	1.B.1.f	Conventional	OI	4
51-5023.01	1.B.1.g	First Interest High-Point	IH	1
51-5023.01	1.B.1.h	Second Interest High-Point	IH	6
51-5023.01	1.B.1.i	Third Interest High-Point	IH	0
51-5023.02	1.B.1.a	Realistic	OI	6.33
51-5023.02	1.B.1.b	Investigative	OI	2
51-5023.02	1.B.1.c	Artistic	OI	2
51-5023.02	1.B.1.d	Social	OI	1.66
51-5023.02	1.B.1.e	Enterprising	OI	2
51-5023.02	1.B.1.f	Conventional	OI	3.33
51-5023.02	1.B.1.g	First Interest High-Point	IH	1
51-5023.02	1.B.1.h	Second Interest High-Point	IH	6
51-5023.02	1.B.1.i	Third Interest High-Point	IH	0
51-5023.03	1.B.1.a	Realistic	OI	6.33
51-5023.03	1.B.1.b	Investigative	OI	2
51-5023.03	1.B.1.c	Artistic	OI	2
51-5023.03	1.B.1.d	Social	OI	1.66
51-5023.03	1.B.1.e	Enterprising	OI	2
51-5023.03	1.B.1.f	Conventional	OI	3.33
51-5023.03	1.B.1.g	First Interest High-Point	IH	1
51-5023.03	1.B.1.h	Second Interest High-Point	IH	6
51-5023.03	1.B.1.i	Third Interest High-Point	IH	0
51-5023.04	1.B.1.a	Realistic	OI	6.33
51-5023.04	1.B.1.b	Investigative	OI	2.33
51-5023.04	1.B.1.c	Artistic	OI	2.33
51-5023.04	1.B.1.d	Social	OI	1.66
51-5023.04	1.B.1.e	Enterprising	OI	2
51-5023.04	1.B.1.f	Conventional	OI	3
51-5023.04	1.B.1.g	First Interest High-Point	IH	1
51-5023.04	1.B.1.h	Second Interest High-Point	IH	0
51-5023.04	1.B.1.i	Third Interest High-Point	IH	0
51-5023.05	1.B.1.a	Realistic	OI	6.33
51-5023.05	1.B.1.b	Investigative	OI	2
51-5023.05	1.B.1.c	Artistic	OI	2
51-5023.05	1.B.1.d	Social	OI	1.66
51-5023.05	1.B.1.e	Enterprising	OI	2
51-5023.05	1.B.1.f	Conventional	OI	3.33
51-5023.05	1.B.1.g	First Interest High-Point	IH	1
51-5023.05	1.B.1.h	Second Interest High-Point	IH	6
51-5023.05	1.B.1.i	Third Interest High-Point	IH	0
51-5023.06	1.B.1.a	Realistic	OI	6.33
51-5023.06	1.B.1.b	Investigative	OI	2
51-5023.06	1.B.1.c	Artistic	OI	2
51-5023.06	1.B.1.d	Social	OI	1.66
51-5023.06	1.B.1.e	Enterprising	OI	2
51-5023.06	1.B.1.f	Conventional	OI	3.33
51-5023.06	1.B.1.g	First Interest High-Point	IH	1
51-5023.06	1.B.1.h	Second Interest High-Point	IH	6
51-5023.06	1.B.1.i	Third Interest High-Point	IH	0
51-5023.07	1.B.1.a	Realistic	OI	6.33
51-5023.07	1.B.1.b	Investigative	OI	2
51-5023.07	1.B.1.c	Artistic	OI	2
51-5023.07	1.B.1.d	Social	OI	1.66
51-5023.07	1.B.1.e	Enterprising	OI	2
51-5023.07	1.B.1.f	Conventional	OI	3
51-5023.07	1.B.1.g	First Interest High-Point	IH	1
51-5023.07	1.B.1.h	Second Interest High-Point	IH	6
51-5023.07	1.B.1.i	Third Interest High-Point	IH	0
51-5023.08	1.B.1.a	Realistic	OI	6.33
51-5023.08	1.B.1.b	Investigative	OI	2
51-5023.08	1.B.1.c	Artistic	OI	2
51-5023.08	1.B.1.d	Social	OI	1.66
51-5023.08	1.B.1.e	Enterprising	OI	2
51-5023.08	1.B.1.f	Conventional	OI	3.33
51-5023.08	1.B.1.g	First Interest High-Point	IH	1
51-5023.08	1.B.1.h	Second Interest High-Point	IH	6
51-5023.08	1.B.1.i	Third Interest High-Point	IH	0
51-5023.09	1.B.1.a	Realistic	OI	6.33
51-5023.09	1.B.1.b	Investigative	OI	2
51-5023.09	1.B.1.c	Artistic	OI	2
51-5023.09	1.B.1.d	Social	OI	1.66
51-5023.09	1.B.1.e	Enterprising	OI	2
51-5023.09	1.B.1.f	Conventional	OI	3.66
51-5023.09	1.B.1.g	First Interest High-Point	IH	1
51-5023.09	1.B.1.h	Second Interest High-Point	IH	6
51-5023.09	1.B.1.i	Third Interest High-Point	IH	0
51-6011.01	1.B.1.a	Realistic	OI	6
51-6011.01	1.B.1.b	Investigative	OI	2.33
51-6011.01	1.B.1.c	Artistic	OI	1.66
51-6011.01	1.B.1.d	Social	OI	1.66
51-6011.01	1.B.1.e	Enterprising	OI	2.33
51-6011.01	1.B.1.f	Conventional	OI	3.33
51-6011.01	1.B.1.g	First Interest High-Point	IH	1
51-6011.01	1.B.1.h	Second Interest High-Point	IH	6
51-6011.01	1.B.1.i	Third Interest High-Point	IH	0
51-6011.02	1.B.1.a	Realistic	OI	5.66
51-6011.02	1.B.1.b	Investigative	OI	3.33
51-6011.02	1.B.1.c	Artistic	OI	2.33
51-6011.02	1.B.1.d	Social	OI	1.66
51-6011.02	1.B.1.e	Enterprising	OI	2.33
51-6011.02	1.B.1.f	Conventional	OI	3.33
51-6011.02	1.B.1.g	First Interest High-Point	IH	1
51-6011.02	1.B.1.h	Second Interest High-Point	IH	2
51-6011.02	1.B.1.i	Third Interest High-Point	IH	6
51-6011.03	1.B.1.a	Realistic	OI	6.33
51-6011.03	1.B.1.b	Investigative	OI	2
51-6011.03	1.B.1.c	Artistic	OI	1.66
51-6011.03	1.B.1.d	Social	OI	1.66
51-6011.03	1.B.1.e	Enterprising	OI	2
51-6011.03	1.B.1.f	Conventional	OI	3.33
51-6011.03	1.B.1.g	First Interest High-Point	IH	1
51-6011.03	1.B.1.h	Second Interest High-Point	IH	6
51-6011.03	1.B.1.i	Third Interest High-Point	IH	0
51-6021.01	1.B.1.a	Realistic	OI	5.66
51-6021.01	1.B.1.b	Investigative	OI	2.33
51-6021.01	1.B.1.c	Artistic	OI	1.66
51-6021.01	1.B.1.d	Social	OI	1.66
51-6021.01	1.B.1.e	Enterprising	OI	2.33
51-6021.01	1.B.1.f	Conventional	OI	3.33
51-6021.01	1.B.1.g	First Interest High-Point	IH	1
51-6021.01	1.B.1.h	Second Interest High-Point	IH	6
51-6021.01	1.B.1.i	Third Interest High-Point	IH	0
51-6021.02	1.B.1.a	Realistic	OI	6.33
51-6021.02	1.B.1.b	Investigative	OI	2
51-6021.02	1.B.1.c	Artistic	OI	1.66
51-6021.02	1.B.1.d	Social	OI	1.66
51-6021.02	1.B.1.e	Enterprising	OI	2
51-6021.02	1.B.1.f	Conventional	OI	3.33
51-6021.02	1.B.1.g	First Interest High-Point	IH	1
51-6021.02	1.B.1.h	Second Interest High-Point	IH	6
51-6021.02	1.B.1.i	Third Interest High-Point	IH	0
51-6021.03	1.B.1.a	Realistic	OI	6.33
51-6021.03	1.B.1.b	Investigative	OI	2
51-6021.03	1.B.1.c	Artistic	OI	1.66
51-6021.03	1.B.1.d	Social	OI	1.66
51-6021.03	1.B.1.e	Enterprising	OI	2
51-6021.03	1.B.1.f	Conventional	OI	3.33
51-6021.03	1.B.1.g	First Interest High-Point	IH	1
51-6021.03	1.B.1.h	Second Interest High-Point	IH	6
51-6021.03	1.B.1.i	Third Interest High-Point	IH	0
51-6031.01	1.B.1.a	Realistic	OI	6.33
51-6031.01	1.B.1.b	Investigative	OI	2
51-6031.01	1.B.1.c	Artistic	OI	2
51-6031.01	1.B.1.d	Social	OI	1.66
51-6031.01	1.B.1.e	Enterprising	OI	2
51-6031.01	1.B.1.f	Conventional	OI	3.33
51-6031.01	1.B.1.g	First Interest High-Point	IH	1
51-6031.01	1.B.1.h	Second Interest High-Point	IH	6
51-6031.01	1.B.1.i	Third Interest High-Point	IH	0
51-6031.02	1.B.1.a	Realistic	OI	6.33
51-6031.02	1.B.1.b	Investigative	OI	2
51-6031.02	1.B.1.c	Artistic	OI	1.66
51-6031.02	1.B.1.d	Social	OI	1.66
51-6031.02	1.B.1.e	Enterprising	OI	2
51-6031.02	1.B.1.f	Conventional	OI	3.66
51-6031.02	1.B.1.g	First Interest High-Point	IH	1
51-6031.02	1.B.1.h	Second Interest High-Point	IH	6
51-6031.02	1.B.1.i	Third Interest High-Point	IH	0
51-6041.00	1.B.1.a	Realistic	OI	6.66
51-6041.00	1.B.1.b	Investigative	OI	2
51-6041.00	1.B.1.c	Artistic	OI	3.66
51-6041.00	1.B.1.d	Social	OI	1.66
51-6041.00	1.B.1.e	Enterprising	OI	2.66
51-6041.00	1.B.1.f	Conventional	OI	3
51-6041.00	1.B.1.g	First Interest High-Point	IH	1
51-6041.00	1.B.1.h	Second Interest High-Point	IH	3
51-6041.00	1.B.1.i	Third Interest High-Point	IH	0
51-6042.00	1.B.1.a	Realistic	OI	6.33
51-6042.00	1.B.1.b	Investigative	OI	2
51-6042.00	1.B.1.c	Artistic	OI	1.66
51-6042.00	1.B.1.d	Social	OI	1.66
51-6042.00	1.B.1.e	Enterprising	OI	2
51-6042.00	1.B.1.f	Conventional	OI	3.33
51-6042.00	1.B.1.g	First Interest High-Point	IH	1
51-6042.00	1.B.1.h	Second Interest High-Point	IH	6
51-6042.00	1.B.1.i	Third Interest High-Point	IH	0
51-6051.00	1.B.1.a	Realistic	OI	6.33
51-6051.00	1.B.1.b	Investigative	OI	2
51-6051.00	1.B.1.c	Artistic	OI	1.66
51-6051.00	1.B.1.d	Social	OI	1.66
51-6051.00	1.B.1.e	Enterprising	OI	2
51-6051.00	1.B.1.f	Conventional	OI	3
51-6051.00	1.B.1.g	First Interest High-Point	IH	1
51-6051.00	1.B.1.h	Second Interest High-Point	IH	6
51-6051.00	1.B.1.i	Third Interest High-Point	IH	0
51-6052.01	1.B.1.a	Realistic	OI	6
51-6052.01	1.B.1.b	Investigative	OI	2
51-6052.01	1.B.1.c	Artistic	OI	3
51-6052.01	1.B.1.d	Social	OI	2
51-6052.01	1.B.1.e	Enterprising	OI	2.66
51-6052.01	1.B.1.f	Conventional	OI	3.33
51-6052.01	1.B.1.g	First Interest High-Point	IH	1
51-6052.01	1.B.1.h	Second Interest High-Point	IH	6
51-6052.01	1.B.1.i	Third Interest High-Point	IH	0
51-6052.02	1.B.1.a	Realistic	OI	6
51-6052.02	1.B.1.b	Investigative	OI	2.33
51-6052.02	1.B.1.c	Artistic	OI	4
51-6052.02	1.B.1.d	Social	OI	2
51-6052.02	1.B.1.e	Enterprising	OI	3
51-6052.02	1.B.1.f	Conventional	OI	3
51-6052.02	1.B.1.g	First Interest High-Point	IH	1
51-6052.02	1.B.1.h	Second Interest High-Point	IH	3
51-6052.02	1.B.1.i	Third Interest High-Point	IH	0
51-6061.00	1.B.1.a	Realistic	OI	6.33
51-6061.00	1.B.1.b	Investigative	OI	2
51-6061.00	1.B.1.c	Artistic	OI	2
51-6061.00	1.B.1.d	Social	OI	1.66
51-6061.00	1.B.1.e	Enterprising	OI	2
51-6061.00	1.B.1.f	Conventional	OI	3.33
51-6061.00	1.B.1.g	First Interest High-Point	IH	1
51-6061.00	1.B.1.h	Second Interest High-Point	IH	6
51-6061.00	1.B.1.i	Third Interest High-Point	IH	0
51-6062.00	1.B.1.a	Realistic	OI	6.33
51-6062.00	1.B.1.b	Investigative	OI	2
51-6062.00	1.B.1.c	Artistic	OI	2
51-6062.00	1.B.1.d	Social	OI	1.66
51-6062.00	1.B.1.e	Enterprising	OI	2
51-6062.00	1.B.1.f	Conventional	OI	3.33
51-6062.00	1.B.1.g	First Interest High-Point	IH	1
51-6062.00	1.B.1.h	Second Interest High-Point	IH	6
51-6062.00	1.B.1.i	Third Interest High-Point	IH	0
51-6063.00	1.B.1.a	Realistic	OI	6.33
51-6063.00	1.B.1.b	Investigative	OI	2
51-6063.00	1.B.1.c	Artistic	OI	2
51-6063.00	1.B.1.d	Social	OI	1.66
51-6063.00	1.B.1.e	Enterprising	OI	2
51-6063.00	1.B.1.f	Conventional	OI	3.33
51-6063.00	1.B.1.g	First Interest High-Point	IH	1
51-6063.00	1.B.1.h	Second Interest High-Point	IH	6
51-6063.00	1.B.1.i	Third Interest High-Point	IH	0
51-6064.00	1.B.1.a	Realistic	OI	6.33
51-6064.00	1.B.1.b	Investigative	OI	2
51-6064.00	1.B.1.c	Artistic	OI	2
51-6064.00	1.B.1.d	Social	OI	1.66
51-6064.00	1.B.1.e	Enterprising	OI	2
51-6064.00	1.B.1.f	Conventional	OI	3.33
51-6064.00	1.B.1.g	First Interest High-Point	IH	1
51-6064.00	1.B.1.h	Second Interest High-Point	IH	6
51-6064.00	1.B.1.i	Third Interest High-Point	IH	0
51-6091.01	1.B.1.a	Realistic	OI	6.33
51-6091.01	1.B.1.b	Investigative	OI	2.66
51-6091.01	1.B.1.c	Artistic	OI	2
51-6091.01	1.B.1.d	Social	OI	1.66
51-6091.01	1.B.1.e	Enterprising	OI	2
51-6091.01	1.B.1.f	Conventional	OI	3.33
51-6091.01	1.B.1.g	First Interest High-Point	IH	1
51-6091.01	1.B.1.h	Second Interest High-Point	IH	6
51-6091.01	1.B.1.i	Third Interest High-Point	IH	0
51-6092.00	1.B.1.a	Realistic	OI	6.33
51-6092.00	1.B.1.b	Investigative	OI	2
51-6092.00	1.B.1.c	Artistic	OI	2
51-6092.00	1.B.1.d	Social	OI	1.66
51-6092.00	1.B.1.e	Enterprising	OI	2.33
51-6092.00	1.B.1.f	Conventional	OI	4.33
51-6092.00	1.B.1.g	First Interest High-Point	IH	1
51-6092.00	1.B.1.h	Second Interest High-Point	IH	6
51-6092.00	1.B.1.i	Third Interest High-Point	IH	0
51-6093.00	1.B.1.a	Realistic	OI	6.33
51-6093.00	1.B.1.b	Investigative	OI	2.33
51-6093.00	1.B.1.c	Artistic	OI	2.33
51-6093.00	1.B.1.d	Social	OI	1.66
51-6093.00	1.B.1.e	Enterprising	OI	2.33
51-6093.00	1.B.1.f	Conventional	OI	3
51-6093.00	1.B.1.g	First Interest High-Point	IH	1
51-6093.00	1.B.1.h	Second Interest High-Point	IH	0
51-6093.00	1.B.1.i	Third Interest High-Point	IH	0
51-7011.00	1.B.1.a	Realistic	OI	6.66
51-7011.00	1.B.1.b	Investigative	OI	2.33
51-7011.00	1.B.1.c	Artistic	OI	3
51-7011.00	1.B.1.d	Social	OI	1.66
51-7011.00	1.B.1.e	Enterprising	OI	2.33
51-7011.00	1.B.1.f	Conventional	OI	2.66
51-7011.00	1.B.1.g	First Interest High-Point	IH	1
51-7011.00	1.B.1.h	Second Interest High-Point	IH	0
51-7011.00	1.B.1.i	Third Interest High-Point	IH	0
51-7021.00	1.B.1.a	Realistic	OI	6.33
51-7021.00	1.B.1.b	Investigative	OI	2.33
51-7021.00	1.B.1.c	Artistic	OI	3
51-7021.00	1.B.1.d	Social	OI	1.66
51-7021.00	1.B.1.e	Enterprising	OI	2.66
51-7021.00	1.B.1.f	Conventional	OI	2.66
51-7021.00	1.B.1.g	First Interest High-Point	IH	1
51-7021.00	1.B.1.h	Second Interest High-Point	IH	0
51-7021.00	1.B.1.i	Third Interest High-Point	IH	0
51-7031.00	1.B.1.a	Realistic	OI	6.66
51-7031.00	1.B.1.b	Investigative	OI	2.33
51-7031.00	1.B.1.c	Artistic	OI	2
51-7031.00	1.B.1.d	Social	OI	1.66
51-7031.00	1.B.1.e	Enterprising	OI	2.33
51-7031.00	1.B.1.f	Conventional	OI	3.33
51-7031.00	1.B.1.g	First Interest High-Point	IH	1
51-7031.00	1.B.1.h	Second Interest High-Point	IH	6
51-7031.00	1.B.1.i	Third Interest High-Point	IH	0
51-7032.00	1.B.1.a	Realistic	OI	6.66
51-7032.00	1.B.1.b	Investigative	OI	2.33
51-7032.00	1.B.1.c	Artistic	OI	2
51-7032.00	1.B.1.d	Social	OI	1.66
51-7032.00	1.B.1.e	Enterprising	OI	2.33
51-7032.00	1.B.1.f	Conventional	OI	3.33
51-7032.00	1.B.1.g	First Interest High-Point	IH	1
51-7032.00	1.B.1.h	Second Interest High-Point	IH	6
51-7032.00	1.B.1.i	Third Interest High-Point	IH	0
51-7041.01	1.B.1.a	Realistic	OI	6.66
51-7041.01	1.B.1.b	Investigative	OI	2.33
51-7041.01	1.B.1.c	Artistic	OI	1.66
51-7041.01	1.B.1.d	Social	OI	1.66
51-7041.01	1.B.1.e	Enterprising	OI	2
51-7041.01	1.B.1.f	Conventional	OI	3.66
51-7041.01	1.B.1.g	First Interest High-Point	IH	1
51-7041.01	1.B.1.h	Second Interest High-Point	IH	6
51-7041.01	1.B.1.i	Third Interest High-Point	IH	0
51-7041.02	1.B.1.a	Realistic	OI	6.66
51-7041.02	1.B.1.b	Investigative	OI	2
51-7041.02	1.B.1.c	Artistic	OI	2
51-7041.02	1.B.1.d	Social	OI	1.66
51-7041.02	1.B.1.e	Enterprising	OI	2
51-7041.02	1.B.1.f	Conventional	OI	3
51-7041.02	1.B.1.g	First Interest High-Point	IH	1
51-7041.02	1.B.1.h	Second Interest High-Point	IH	6
51-7041.02	1.B.1.i	Third Interest High-Point	IH	0
51-7042.01	1.B.1.a	Realistic	OI	6.66
51-7042.01	1.B.1.b	Investigative	OI	2.33
51-7042.01	1.B.1.c	Artistic	OI	2
51-7042.01	1.B.1.d	Social	OI	1.66
51-7042.01	1.B.1.e	Enterprising	OI	2
51-7042.01	1.B.1.f	Conventional	OI	3
51-7042.01	1.B.1.g	First Interest High-Point	IH	1
51-7042.01	1.B.1.h	Second Interest High-Point	IH	0
51-7042.01	1.B.1.i	Third Interest High-Point	IH	0
51-7042.02	1.B.1.a	Realistic	OI	6.66
51-7042.02	1.B.1.b	Investigative	OI	2.33
51-7042.02	1.B.1.c	Artistic	OI	2
51-7042.02	1.B.1.d	Social	OI	1.66
51-7042.02	1.B.1.e	Enterprising	OI	2
51-7042.02	1.B.1.f	Conventional	OI	3.33
51-7042.02	1.B.1.g	First Interest High-Point	IH	1
51-7042.02	1.B.1.h	Second Interest High-Point	IH	6
51-7042.02	1.B.1.i	Third Interest High-Point	IH	0
51-8011.00	1.B.1.a	Realistic	OI	5.66
51-8011.00	1.B.1.b	Investigative	OI	2.66
51-8011.00	1.B.1.c	Artistic	OI	2
51-8011.00	1.B.1.d	Social	OI	1.66
51-8011.00	1.B.1.e	Enterprising	OI	2.33
51-8011.00	1.B.1.f	Conventional	OI	4
51-8011.00	1.B.1.g	First Interest High-Point	IH	1
51-8011.00	1.B.1.h	Second Interest High-Point	IH	6
51-8011.00	1.B.1.i	Third Interest High-Point	IH	0
51-8012.00	1.B.1.a	Realistic	OI	5.33
51-8012.00	1.B.1.b	Investigative	OI	2.66
51-8012.00	1.B.1.c	Artistic	OI	2
51-8012.00	1.B.1.d	Social	OI	1.66
51-8012.00	1.B.1.e	Enterprising	OI	2.33
51-8012.00	1.B.1.f	Conventional	OI	4.33
51-8012.00	1.B.1.g	First Interest High-Point	IH	1
51-8012.00	1.B.1.h	Second Interest High-Point	IH	6
51-8012.00	1.B.1.i	Third Interest High-Point	IH	0
51-8013.01	1.B.1.a	Realistic	OI	6.33
51-8013.01	1.B.1.b	Investigative	OI	2.66
51-8013.01	1.B.1.c	Artistic	OI	1.66
51-8013.01	1.B.1.d	Social	OI	1.66
51-8013.01	1.B.1.e	Enterprising	OI	2.33
51-8013.01	1.B.1.f	Conventional	OI	3.66
51-8013.01	1.B.1.g	First Interest High-Point	IH	1
51-8013.01	1.B.1.h	Second Interest High-Point	IH	6
51-8013.01	1.B.1.i	Third Interest High-Point	IH	0
51-8013.02	1.B.1.a	Realistic	OI	6.33
51-8013.02	1.B.1.b	Investigative	OI	2.66
51-8013.02	1.B.1.c	Artistic	OI	1.66
51-8013.02	1.B.1.d	Social	OI	1.66
51-8013.02	1.B.1.e	Enterprising	OI	2.33
51-8013.02	1.B.1.f	Conventional	OI	3.66
51-8013.02	1.B.1.g	First Interest High-Point	IH	1
51-8013.02	1.B.1.h	Second Interest High-Point	IH	6
51-8013.02	1.B.1.i	Third Interest High-Point	IH	0
51-8021.01	1.B.1.a	Realistic	OI	6.33
51-8021.01	1.B.1.b	Investigative	OI	2.33
51-8021.01	1.B.1.c	Artistic	OI	1.66
51-8021.01	1.B.1.d	Social	OI	1.66
51-8021.01	1.B.1.e	Enterprising	OI	2
51-8021.01	1.B.1.f	Conventional	OI	3.66
51-8021.01	1.B.1.g	First Interest High-Point	IH	1
51-8021.01	1.B.1.h	Second Interest High-Point	IH	6
51-8021.01	1.B.1.i	Third Interest High-Point	IH	0
51-8021.02	1.B.1.a	Realistic	OI	6.33
51-8021.02	1.B.1.b	Investigative	OI	2.33
51-8021.02	1.B.1.c	Artistic	OI	1.66
51-8021.02	1.B.1.d	Social	OI	1.66
51-8021.02	1.B.1.e	Enterprising	OI	2.33
51-8021.02	1.B.1.f	Conventional	OI	4.33
51-8021.02	1.B.1.g	First Interest High-Point	IH	1
51-8021.02	1.B.1.h	Second Interest High-Point	IH	6
51-8021.02	1.B.1.i	Third Interest High-Point	IH	0
51-8031.00	1.B.1.a	Realistic	OI	6.66
51-8031.00	1.B.1.b	Investigative	OI	2.66
51-8031.00	1.B.1.c	Artistic	OI	2
51-8031.00	1.B.1.d	Social	OI	1.66
51-8031.00	1.B.1.e	Enterprising	OI	2.33
51-8031.00	1.B.1.f	Conventional	OI	3.66
51-8031.00	1.B.1.g	First Interest High-Point	IH	1
51-8031.00	1.B.1.h	Second Interest High-Point	IH	6
51-8031.00	1.B.1.i	Third Interest High-Point	IH	0
51-8091.00	1.B.1.a	Realistic	OI	6.33
51-8091.00	1.B.1.b	Investigative	OI	3
51-8091.00	1.B.1.c	Artistic	OI	2
51-8091.00	1.B.1.d	Social	OI	1.66
51-8091.00	1.B.1.e	Enterprising	OI	2.66
51-8091.00	1.B.1.f	Conventional	OI	4
51-8091.00	1.B.1.g	First Interest High-Point	IH	1
51-8091.00	1.B.1.h	Second Interest High-Point	IH	6
51-8091.00	1.B.1.i	Third Interest High-Point	IH	0
51-8092.01	1.B.1.a	Realistic	OI	6.33
51-8092.01	1.B.1.b	Investigative	OI	2.33
51-8092.01	1.B.1.c	Artistic	OI	1.66
51-8092.01	1.B.1.d	Social	OI	1.66
51-8092.01	1.B.1.e	Enterprising	OI	2.33
51-8092.01	1.B.1.f	Conventional	OI	3.66
51-8092.01	1.B.1.g	First Interest High-Point	IH	1
51-8092.01	1.B.1.h	Second Interest High-Point	IH	6
51-8092.01	1.B.1.i	Third Interest High-Point	IH	0
51-8092.02	1.B.1.a	Realistic	OI	6.33
51-8092.02	1.B.1.b	Investigative	OI	2.33
51-8092.02	1.B.1.c	Artistic	OI	1.66
51-8092.02	1.B.1.d	Social	OI	1.66
51-8092.02	1.B.1.e	Enterprising	OI	2.33
51-8092.02	1.B.1.f	Conventional	OI	3.66
51-8092.02	1.B.1.g	First Interest High-Point	IH	1
51-8092.02	1.B.1.h	Second Interest High-Point	IH	6
51-8092.02	1.B.1.i	Third Interest High-Point	IH	0
51-8093.01	1.B.1.a	Realistic	OI	6.66
51-8093.01	1.B.1.b	Investigative	OI	2.33
51-8093.01	1.B.1.c	Artistic	OI	1.66
51-8093.01	1.B.1.d	Social	OI	1.66
51-8093.01	1.B.1.e	Enterprising	OI	2.66
51-8093.01	1.B.1.f	Conventional	OI	4
51-8093.01	1.B.1.g	First Interest High-Point	IH	1
51-8093.01	1.B.1.h	Second Interest High-Point	IH	6
51-8093.01	1.B.1.i	Third Interest High-Point	IH	0
51-8093.02	1.B.1.a	Realistic	OI	6.33
51-8093.02	1.B.1.b	Investigative	OI	4.33
51-8093.02	1.B.1.c	Artistic	OI	2
51-8093.02	1.B.1.d	Social	OI	1.66
51-8093.02	1.B.1.e	Enterprising	OI	2.66
51-8093.02	1.B.1.f	Conventional	OI	4
51-8093.02	1.B.1.g	First Interest High-Point	IH	1
51-8093.02	1.B.1.h	Second Interest High-Point	IH	2
51-8093.02	1.B.1.i	Third Interest High-Point	IH	6
51-8093.03	1.B.1.a	Realistic	OI	6
51-8093.03	1.B.1.b	Investigative	OI	2.66
51-8093.03	1.B.1.c	Artistic	OI	1.66
51-8093.03	1.B.1.d	Social	OI	1.66
51-8093.03	1.B.1.e	Enterprising	OI	2
51-8093.03	1.B.1.f	Conventional	OI	4.33
51-8093.03	1.B.1.g	First Interest High-Point	IH	1
51-8093.03	1.B.1.h	Second Interest High-Point	IH	6
51-8093.03	1.B.1.i	Third Interest High-Point	IH	0
51-9011.01	1.B.1.a	Realistic	OI	6.33
51-9011.01	1.B.1.b	Investigative	OI	2.66
51-9011.01	1.B.1.c	Artistic	OI	1.66
51-9011.01	1.B.1.d	Social	OI	1.66
51-9011.01	1.B.1.e	Enterprising	OI	2
51-9011.01	1.B.1.f	Conventional	OI	3.33
51-9011.01	1.B.1.g	First Interest High-Point	IH	1
51-9011.01	1.B.1.h	Second Interest High-Point	IH	6
51-9011.01	1.B.1.i	Third Interest High-Point	IH	0
51-9011.02	1.B.1.a	Realistic	OI	6
51-9011.02	1.B.1.b	Investigative	OI	2.66
51-9011.02	1.B.1.c	Artistic	OI	1.66
51-9011.02	1.B.1.d	Social	OI	1.66
51-9011.02	1.B.1.e	Enterprising	OI	2
51-9011.02	1.B.1.f	Conventional	OI	3.33
51-9011.02	1.B.1.g	First Interest High-Point	IH	1
51-9011.02	1.B.1.h	Second Interest High-Point	IH	6
51-9011.02	1.B.1.i	Third Interest High-Point	IH	0
51-9012.00	1.B.1.a	Realistic	OI	6.33
51-9012.00	1.B.1.b	Investigative	OI	2.33
51-9012.00	1.B.1.c	Artistic	OI	1.66
51-9012.00	1.B.1.d	Social	OI	1.66
51-9012.00	1.B.1.e	Enterprising	OI	2
51-9012.00	1.B.1.f	Conventional	OI	3.33
51-9012.00	1.B.1.g	First Interest High-Point	IH	1
51-9012.00	1.B.1.h	Second Interest High-Point	IH	6
51-9012.00	1.B.1.i	Third Interest High-Point	IH	0
51-9021.00	1.B.1.a	Realistic	OI	6.66
51-9021.00	1.B.1.b	Investigative	OI	2
51-9021.00	1.B.1.c	Artistic	OI	1.66
51-9021.00	1.B.1.d	Social	OI	1.66
51-9021.00	1.B.1.e	Enterprising	OI	2
51-9021.00	1.B.1.f	Conventional	OI	3.66
51-9021.00	1.B.1.g	First Interest High-Point	IH	1
