411,51-3022.00,2.28,2.28,0.0,0.0,"Meat, Poultry, and Fish Cutters and Trimmers",51-3020,51-3000,51-0000,"Butchers and Other Meat, Poultry, and Fish Processing Workers",Food Processing Workers,Production Occupations,51-3022
412,51-3021.00,2.67,2.67,0.0,0.0,Butchers and Meat Cutters,51-3020,51-3000,51-0000,"Butchers and Other Meat, Poultry, and Fish Processing Workers",Food Processing Workers,Production Occupations,51-3021
413,51-2093.00,1.91,1.91,0.0,0.0,Timing Device Assemblers and Adjusters,51-2090,51-2000,51-0000,Miscellaneous Assemblers and Fabricators,Assemblers and Fabricators,Production Occupations,51-2093
414,51-2091.00,1.68,1.68,0.0,0.0,Fiberglass Laminators and Fabricators,51-2090,51-2000,51-0000,Miscellaneous Assemblers and Fabricators,Assemblers and Fabricators,Production Occupations,51-2091
415,51-2023.00,1.47,1.47,0.0,0.0,Electromechanical Equipment Assemblers,51-2020,51-2000,51-0000,"Electrical, Electronics, and Electromechanical Assemblers",Assemblers and Fabricators,Production Occupations,51-2023
416,51-2021.00,2.69,2.69,0.0,0.0,"Coil Winders, Tapers, and Finishers",51-2020,51-2000,51-0000,"Electrical, Electronics, and Electromechanical Assemblers",Assemblers and Fabricators,Production Occupations,51-2021
417,11-3071.02,2.33,2.33,0.0,0.0,Storage and Distribution Managers,11-3070,11-3000,11-0000,"Transportation, Storage, and Distribution Managers",Operations Specialties Managers,Management Occupations,11-3071
418,49-9097.00,2.44,2.44,0.0,0.0,Signal and Track Switch Repairers,49-9090,49-9000,49-0000,"Miscellaneous Installation, Maintenance, and Repair Workers","Other Installation, Maintenance, and Repair Occupations","Installation, Maintenance, and Repair Occupations",49-9097
419,41-3021.00,3.12,3.12,0.0,0.0,Insurance Sales Agents,41-3020,41-3000,41-0000,Insurance Sales Agents,"Sales Representatives, Services",Sales and Related Occupations,41-3021
420,53-7121.00,2.56,2.56,0.0,0.0,"Tank Car, Truck, and Ship Loaders",53-7120,53-7000,53-0000,"Tank Car, Truck, and Ship Loaders",Material Moving Workers,Transportation and Material Moving Occupations,53-7121
421,41-2031.00,1.84,1.84,0.0,0.0,Retail Salespersons,41-2030,41-2000,41-0000,Retail Salespersons,Retail Sales Workers,Sales and Related Occupations,41-2031
423,27-3011.00,2.77,2.77,0.0,0.0,Radio and Television Announcers,27-3010,27-3000,27-0000,Announcers,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3011
424,27-2042.02,1.0,1.0,0.0,0.0,"Musicians, Instrumental",27-2040,27-2000,27-0000,"Musicians, Singers, and Related Workers","Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2042
426,27-2041.04,1.51,1.51,0.0,0.0,Music Composers and Arrangers,27-2040,27-2000,27-0000,"Musicians, Singers, and Related Workers","Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2041
428,27-2032.00,1.16,1.16,0.0,0.0,Choreographers,27-2030,27-2000,27-0000,Dancers and Choreographers,"Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2032
429,27-2031.00,1.58,1.58,0.0,0.0,Dancers,27-2030,27-2000,27-0000,Dancers and Choreographers,"Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2031
430,27-2011.00,1.19,1.19,0.0,0.0,Actors,27-2010,27-2000,27-0000,"Actors, Producers, and Directors","Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2011
431,25-1191.00,1.76,1.76,0.0,0.0,Graduate Teaching Assistants,25-1190,25-1000,25-0000,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,"Education, Training, and Library Occupations",25-1191
432,27-1025.00,2.11,2.11,0.0,0.0,Interior Designers,27-1020,27-1000,27-0000,Designers,Art and Design Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-1025
433,27-1024.00,1.9,1.9,0.0,0.0,Graphic Designers,27-1020,27-1000,27-0000,Designers,Art and Design Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-1024
434,27-1022.00,1.54,1.54,0.0,0.0,Fashion Designers,27-1020,27-1000,27-0000,Designers,Art and Design Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-1022
435,15-2011.00,2.97,2.97,0.0,0.0,Actuaries,15-2010,15-2000,15-0000,Actuaries,Mathematical Science Occupations,Computer and Mathematical Occupations,15-2011
436,27-1013.00,1.34,1.34,0.0,0.0,"Fine Artists, Including Painters, Sculptors, and Illustrators",27-1010,27-1000,27-0000,Artists and Related Workers,Art and Design Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-1013
437,27-1012.00,1.42,1.42,0.0,0.0,Craft Artists,27-1010,27-1000,27-0000,Artists and Related Workers,Art and Design Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-1012
438,25-4031.00,3.52,3.52,0.0,0.0,Library Technicians,25-4030,25-4000,25-0000,Library Technicians,"Librarians, Curators, and Archivists","Education, Training, and Library Occupations",25-4031
439,27-3012.00,1.99,1.99,0.0,0.0,Public Address System and Other Announcers,27-3010,27-3000,27-0000,Announcers,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3012
440,27-3021.00,2.23,2.23,0.0,0.0,Broadcast News Analysts,27-3020,27-3000,27-0000,"News Analysts, Reporters and Correspondents",Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3021
441,27-3041.00,2.48,2.48,0.0,0.0,Editors,27-3040,27-3000,27-0000,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3041
442,27-3043.04,1.49,1.49,0.0,0.0,Copy Writers,27-3040,27-3000,27-0000,Writers and Editors,Media and Communication Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3043
444,33-3012.00,1.88,1.88,0.0,0.0,Correctional Officers and Jailers,33-3010,33-3000,33-0000,"Bailiffs, Correctional Officers, and Jailers",Law Enforcement Workers,Protective Service Occupations,33-3012
445,33-2022.00,1.75,1.75,0.0,0.0,Forest Fire Inspectors and Prevention Specialists,33-2020,33-2000,33-0000,Fire Inspectors,Fire Fighting and Prevention Workers,Protective Service Occupations,33-2022
446,33-2021.01,1.77,1.77,0.0,0.0,Fire Inspectors,33-2020,33-2000,33-0000,Fire Inspectors,Fire Fighting and Prevention Workers,Protective Service Occupations,33-2021
447,33-2011.01,1.81,1.81,0.0,0.0,Municipal Firefighters,33-2010,33-2000,33-0000,Firefighters,Fire Fighting and Prevention Workers,Protective Service Occupations,33-2011
449,33-1012.00,2.21,2.21,0.0,0.0,First-Line Supervisors of Police and Detectives,33-1010,33-1000,33-0000,First-Line Supervisors of Law Enforcement Workers,Supervisors of Protective Service Workers,Protective Service Occupations,33-1012
450,13-2031.00,2.98,2.98,0.0,0.0,Budget Analysts,13-2030,13-2000,13-0000,Budget Analysts,Financial Specialists,Business and Financial Operations Occupations,13-2031
451,13-2041.00,2.48,2.48,0.0,0.0,Credit Analysts,13-2040,13-2000,13-0000,Credit Analysts,Financial Specialists,Business and Financial Operations Occupations,13-2041
452,29-1199.05,1.89,1.89,0.0,0.0,Orthoptists,29-1190,29-1000,29-0000,Miscellaneous Health Diagnosing and Treating Practitioners,Health Diagnosing and Treating Practitioners,Healthcare Practitioners and Technical Occupations,29-1199
453,13-2051.00,3.36,3.36,0.0,0.0,Financial Analysts,13-2050,13-2000,13-0000,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,13-2051
454,29-1125.00,1.77,1.77,0.0,0.0,Recreational Therapists,29-1120,29-1000,29-0000,Therapists,Health Diagnosing and Treating Practitioners,Healthcare Practitioners and Technical Occupations,29-1125
455,13-2053.00,3.04,3.04,0.0,0.0,Insurance Underwriters,13-2050,13-2000,13-0000,Financial Analysts and Advisors,Financial Specialists,Business and Financial Operations Occupations,13-2053
456,27-4013.00,2.35,2.35,0.0,0.0,Radio Operators,27-4010,27-4000,27-0000,Broadcast and Sound Engineering Technicians and Radio Operators,Media and Communication Equipment Workers,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4013
458,25-4021.00,3.19,3.19,0.0,0.0,Librarians,25-4020,25-4000,25-0000,Librarians,"Librarians, Curators, and Archivists","Education, Training, and Library Occupations",25-4021
459,15-2091.00,2.75,2.75,0.0,0.0,Mathematical Technicians,15-2090,15-2000,15-0000,Miscellaneous Mathematical Science Occupations,Mathematical Science Occupations,Computer and Mathematical Occupations,15-2091
460,33-3041.00,2.13,2.13,0.0,0.0,Parking Enforcement Workers,33-3040,33-3000,33-0000,Parking Enforcement Workers,Law Enforcement Workers,Protective Service Occupations,33-3041
461,17-3022.00,2.87,2.87,0.0,0.0,Civil Engineering Technicians,17-3020,17-3000,17-0000,"Engineering Technicians, Except Drafters","Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3022
462,19-1031.02,2.54,2.54,0.0,0.0,Range Managers,19-1030,19-1000,19-0000,Conservation Scientists and Foresters,Life Scientists,"Life, Physical, and Social Science Occupations",19-1031
463,19-1022.00,2.59,2.59,0.0,0.0,Microbiologists,19-1020,19-1000,19-0000,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",19-1022
464,19-1011.00,2.19,2.19,0.0,0.0,Animal Scientists,19-1010,19-1000,19-0000,Agricultural and Food Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",19-1011
465,17-3031.01,2.75,2.75,0.0,0.0,Surveying Technicians,17-3030,17-3000,17-0000,Surveying and Mapping Technicians,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3031
466,17-3029.09,2.73,2.73,0.0,0.0,Manufacturing Production Technicians,17-3020,17-3000,17-0000,"Engineering Technicians, Except Drafters","Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3029
468,17-3027.00,2.14,2.14,0.0,0.0,Mechanical Engineering Technicians,17-3020,17-3000,17-0000,"Engineering Technicians, Except Drafters","Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3027
469,17-3021.00,1.13,1.13,0.0,0.0,Aerospace Engineering and Operations Technicians,17-3020,17-3000,17-0000,"Engineering Technicians, Except Drafters","Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3021
470,23-2093.00,2.89,2.89,0.0,0.0,"Title Examiners, Abstractors, and Searchers",23-2090,23-2000,23-0000,Miscellaneous Legal Support Workers,Legal Support Workers,Legal Occupations,23-2093
471,17-3013.00,2.76,2.76,0.0,0.0,Mechanical Drafters,17-3010,17-3000,17-0000,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3013
472,17-3011.02,2.81,2.81,0.0,0.0,Civil Drafters,17-3010,17-3000,17-0000,Drafters,"Drafters, Engineering Technicians, and Mapping Technicians",Architecture and Engineering Occupations,17-3011
473,17-2199.07,2.12,2.12,0.0,0.0,Photonics Engineers,17-2190,17-2000,17-0000,Miscellaneous Engineers,Engineers,Architecture and Engineering Occupations,17-2199
479,19-1041.00,2.03,2.03,0.0,0.0,Epidemiologists,19-1040,19-1000,19-0000,Medical Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",19-1041
480,17-2041.00,2.96,2.96,0.0,0.0,Chemical Engineers,17-2040,17-2000,17-0000,Chemical Engineers,Engineers,Architecture and Engineering Occupations,17-2041
481,19-2012.00,1.43,1.43,0.0,0.0,Physicists,19-2010,19-2000,19-0000,Astronomers and Physicists,Physical Scientists,"Life, Physical, and Social Science Occupations",19-2012
482,23-2011.00,2.72,2.72,0.0,0.0,Paralegals and Legal Assistants,23-2010,23-2000,23-0000,Paralegals and Legal Assistants,Legal Support Workers,Legal Occupations,23-2011
483,23-1011.00,2.65,2.65,0.0,0.0,Lawyers,23-1010,23-1000,23-0000,Lawyers and Judicial Law Clerks,"Lawyers, Judges, and Related Workers",Legal Occupations,23-1011
484,21-1021.00,2.16,2.16,0.0,0.0,"Child, Family, and School Social Workers",21-1020,21-1000,21-0000,Social Workers,"Counselors, Social Workers, and Other Community and Social Service Specialists",Community and Social Service Occupations,21-1021
485,17-1022.00,2.61,2.61,0.0,0.0,Surveyors,17-1020,17-1000,17-0000,"Surveyors, Cartographers, and Photogrammetrists","Architects, Surveyors, and Cartographers",Architecture and Engineering Occupations,17-1022
486,19-4099.02,2.29,2.29,0.0,0.0,Precision Agriculture Technicians,19-4090,19-4000,19-0000,"Miscellaneous Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Occupations",19-4099
487,19-4091.00,1.98,1.98,0.0,0.0,"Environmental Science and Protection Technicians, Including Health",19-4090,19-4000,19-0000,"Miscellaneous Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Occupations",19-4091
488,19-4061.01,1.65,1.65,0.0,0.0,City and Regional Planning Aides,19-4060,19-4000,19-0000,Social Science Research Assistants,"Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Occupations",19-4061
491,19-4021.00,1.85,1.85,0.0,0.0,Biological Technicians,19-4020,19-4000,19-0000,Biological Technicians,"Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Occupations",19-4021
492,19-3094.00,1.65,1.65,0.0,0.0,Political Scientists,19-3090,19-3000,19-0000,Miscellaneous Social Scientists and Related Workers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",19-3094
493,19-3092.00,2.08,2.08,0.0,0.0,Geographers,19-3090,19-3000,19-0000,Miscellaneous Social Scientists and Related Workers,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",19-3092
494,19-3041.00,1.69,1.69,0.0,0.0,Sociologists,19-3040,19-3000,19-0000,Sociologists,Social Scientists and Related Workers,"Life, Physical, and Social Science Occupations",19-3041
495,19-2099.01,2.88,2.88,0.0,0.0,Remote Sensing Scientists and Technologists,19-2090,19-2000,19-0000,Miscellaneous Physical Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",19-2099
496,19-2031.00,2.46,2.46,0.0,0.0,Chemists,19-2030,19-2000,19-0000,Chemists and Materials Scientists,Physical Scientists,"Life, Physical, and Social Science Occupations",19-2031
497,13-2011.02,3.16,3.16,0.0,0.0,Auditors,13-2010,13-2000,13-0000,Accountants and Auditors,Financial Specialists,Business and Financial Operations Occupations,13-2011
498,27-2021.00,1.72,1.72,0.0,0.0,Athletes and Sports Competitors,27-2020,27-2000,27-0000,"Athletes, Coaches, Umpires, and Related Workers","Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2021
499,33-3051.01,2.3,2.3,0.0,0.0,Police Patrol Officers,33-3050,33-3000,33-0000,Police Officers,Law Enforcement Workers,Protective Service Occupations,33-3051
500,33-9032.00,2.32,2.32,0.0,0.0,Security Guards,33-9030,33-9000,33-0000,Security Guards and Gaming Surveillance Officers,Other Protective Service Workers,Protective Service Occupations,33-9032
501,13-1199.01,1.79,1.79,0.0,0.0,Energy Auditors,13-1190,13-1000,13-0000,Miscellaneous Business Operations Specialists,Business Operations Specialists,Business and Financial Operations Occupations,13-1199
502,13-1121.00,2.6,2.6,0.0,0.0,"Meeting, Convention, and Event Planners",13-1120,13-1000,13-0000,"Meeting, Convention, and Event Planners",Business Operations Specialists,Business and Financial Operations Occupations,13-1121
503,13-1111.00,2.23,2.23,0.0,0.0,Management Analysts,13-1110,13-1000,13-0000,Management Analysts,Business Operations Specialists,Business and Financial Operations Occupations,13-1111
504,13-1081.00,2.5,2.5,0.0,0.0,Logisticians,13-1080,13-1000,13-0000,Logisticians,Business Operations Specialists,Business and Financial Operations Occupations,13-1081
505,13-1051.00,2.96,2.96,0.0,0.0,Cost Estimators,13-1050,13-1000,13-0000,Cost Estimators,Business Operations Specialists,Business and Financial Operations Occupations,13-1051
506,37-3013.00,1.52,1.52,0.0,0.0,Tree Trimmers and Pruners,37-3010,37-3000,37-0000,Grounds Maintenance Workers,Grounds Maintenance Workers,Building and Grounds Cleaning and Maintenance Occupations,37-3013
507,39-1012.00,2.57,2.57,0.0,0.0,Slot Supervisors,39-1010,39-1000,39-0000,First-Line Supervisors of Gaming Workers,Supervisors of Personal Care and Service Workers,Personal Care and Service Occupations,39-1012
508,33-9091.00,1.15,1.15,0.0,0.0,Crossing Guards,33-9090,33-9000,33-0000,Miscellaneous Protective Service Workers,Other Protective Service Workers,Protective Service Occupations,33-9091
509,39-3011.00,2.26,2.26,0.0,0.0,Gaming Dealers,39-3010,39-3000,39-0000,Gaming Services Workers,Entertainment Attendants and Related Workers,Personal Care and Service Occupations,39-3011
511,39-3092.00,1.53,1.53,0.0,0.0,Costume Attendants,39-3090,39-3000,39-0000,Miscellaneous Entertainment Attendants and Related Workers,Entertainment Attendants and Related Workers,Personal Care and Service Occupations,39-3092
512,39-3021.00,3.16,3.16,0.0,0.0,Motion Picture Projectionists,39-3020,39-3000,39-0000,Motion Picture Projectionists,Entertainment Attendants and Related Workers,Personal Care and Service Occupations,39-3021
513,35-2013.00,1.57,1.57,0.0,0.0,"Cooks, Private Household",35-2010,35-2000,35-0000,Cooks,Cooks and Food Preparation Workers,Food Preparation and Serving Related Occupations,35-2013
514,33-9011.00,1.91,1.91,0.0,0.0,Animal Control Workers,33-9010,33-9000,33-0000,Animal Control Workers,Other Protective Service Workers,Protective Service Occupations,33-9011
515,39-5011.00,1.27,1.27,0.0,0.0,Barbers,39-5010,39-5000,39-0000,"Barbers, Hairdressers, Hairstylists and Cosmetologists",Personal Appearance Workers,Personal Care and Service Occupations,39-5011
516,41-1011.00,1.9,1.9,0.0,0.0,First-Line Supervisors of Retail Sales Workers,41-1010,41-1000,41-0000,First-Line Supervisors of Sales Workers,Supervisors of Sales Workers,Sales and Related Occupations,41-1011
517,33-3052.00,1.71,1.71,0.0,0.0,Transit and Railroad Police,33-3050,33-3000,33-0000,Police Officers,Law Enforcement Workers,Protective Service Occupations,33-3052
518,39-5012.00,1.45,1.45,0.0,0.0,"Hairdressers, Hairstylists, and Cosmetologists",39-5010,39-5000,39-0000,"Barbers, Hairdressers, Hairstylists and Cosmetologists",Personal Appearance Workers,Personal Care and Service Occupations,39-5012
519,39-9032.00,1.99,1.99,0.0,0.0,Recreation Workers,39-9030,39-9000,39-0000,Recreation and Fitness Workers,Other Personal Care and Service Workers,Personal Care and Service Occupations,39-9032
520,39-5091.00,1.05,1.05,0.0,0.0,"Makeup Artists, Theatrical and Performance",39-5090,39-5000,39-0000,Miscellaneous Personal Appearance Workers,Personal Appearance Workers,Personal Care and Service Occupations,39-5091
521,39-5093.00,1.8,1.8,0.0,0.0,Shampooers,39-5090,39-5000,39-0000,Miscellaneous Personal Appearance Workers,Personal Appearance Workers,Personal Care and Service Occupations,39-5093
525,19-4051.02,2.06,2.07,-0.01,-0.0048309178744,Nuclear Monitoring Technicians,19-4050,19-4000,19-0000,Nuclear Technicians,"Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Occupations",19-4051
526,43-4071.00,2.03,2.04,-0.01,-0.00490196078431,File Clerks,43-4070,43-4000,43-0000,File Clerks,Information and Record Clerks,Office and Administrative Support Occupations,43-4071
527,25-9021.00,1.93,1.94,-0.01,-0.00515463917526,Farm and Home Management Advisors,25-9020,25-9000,25-0000,Farm and Home Management Advisors,"Other Education, Training, and Library Occupations","Education, Training, and Library Occupations",25-9021
528,25-3011.00,1.89,1.9,-0.01,-0.00526315789474,Adult Basic and Secondary Education and Literacy Teachers and Instructors,25-3010,25-3000,25-0000,Adult Basic and Secondary Education and Literacy Teachers and Instructors ,Other Teachers and Instructors,"Education, Training, and Library Occupations",25-3011
529,21-1014.00,1.89,1.9,-0.01,-0.00526315789474,Mental Health Counselors,21-1010,21-1000,21-0000,Counselors,"Counselors, Social Workers, and Other Community and Social Service Specialists",Community and Social Service Occupations,21-1014
530,47-2051.00,1.89,1.9,-0.01,-0.00526315789474,Cement Masons and Concrete Finishers,47-2050,47-2000,47-0000,"Cement Masons, Concrete Finishers, and Terrazzo Workers",Construction Trades Workers,Construction and Extraction Occupations,47-2051
531,51-3093.00,3.13,3.15,-0.02,-0.00634920634921,Food Cooking Machine Operators and Tenders,51-3090,51-3000,51-0000,Miscellaneous Food Processing Workers,Food Processing Workers,Production Occupations,51-3093
532,13-2061.00,2.96,2.98,-0.02,-0.00671140939597,Financial Examiners,13-2060,13-2000,13-0000,Financial Examiners,Financial Specialists,Business and Financial Operations Occupations,13-2061
533,39-3012.00,2.76,2.78,-0.02,-0.00719424460432,Gaming and Sports Book Writers and Runners,39-3010,39-3000,39-0000,Gaming Services Workers,Entertainment Attendants and Related Workers,Personal Care and Service Occupations,39-3012
534,17-2051.00,2.22,2.24,-0.02,-0.00892857142857,Civil Engineers,17-2050,17-2000,17-0000,Civil Engineers,Engineers,Architecture and Engineering Occupations,17-2051
535,21-1022.00,1.83,1.85,-0.02,-0.0108108108108,Healthcare Social Workers,21-1020,21-1000,21-0000,Social Workers,"Counselors, Social Workers, and Other Community and Social Service Specialists",Community and Social Service Occupations,21-1022
536,47-2131.00,1.69,1.71,-0.02,-0.0116959064327,"Insulation Workers, Floor, Ceiling, and Wall",47-2130,47-2000,47-0000,Insulation Workers,Construction Trades Workers,Construction and Extraction Occupations,47-2131
537,29-1123.00,1.59,1.61,-0.02,-0.0124223602484,Physical Therapists,29-1120,29-1000,29-0000,Therapists,Health Diagnosing and Treating Practitioners,Healthcare Practitioners and Technical Occupations,29-1123
538,29-1124.00,2.92,2.96,-0.04,-0.0135135135135,Radiation Therapists,29-1120,29-1000,29-0000,Therapists,Health Diagnosing and Treating Practitioners,Healthcare Practitioners and Technical Occupations,29-1124
539,19-4011.02,2.16,2.19,-0.03,-0.013698630137,Food Science Technicians,19-4010,19-4000,19-0000,Agricultural and Food Science Technicians,"Life, Physical, and Social Science Technicians","Life, Physical, and Social Science Occupations",19-4011
540,25-1041.00,1.97,2.0,-0.03,-0.015,"Agricultural Sciences Teachers, Postsecondary",25-1040,25-1000,25-0000,"Life Sciences Teachers, Postsecondary",Postsecondary Teachers,"Education, Training, and Library Occupations",25-1041
541,11-9081.00,2.53,2.57,-0.04,-0.0155642023346,Lodging Managers,11-9080,11-9000,11-0000,Lodging Managers,Other Management Occupations,Management Occupations,11-9081
542,51-8013.00,3.1,3.15,-0.05,-0.015873015873,Power Plant Operators,51-8010,51-8000,51-0000,"Power Plant Operators, Distributors, and Dispatchers",Plant and System Operators,Production Occupations,51-8013
543,51-9111.00,3.09,3.14,-0.05,-0.015923566879,Packaging and Filling Machine Operators and Tenders,51-9110,51-9000,51-0000,Packaging and Filling Machine Operators and Tenders,Other Production Occupations,Production Occupations,51-9111
544,25-1021.00,1.83,1.86,-0.03,-0.0161290322581,"Computer Science Teachers, Postsecondary",25-1020,25-1000,25-0000,"Math and Computer Teachers, Postsecondary",Postsecondary Teachers,"Education, Training, and Library Occupations",25-1021
545,47-4011.00,1.71,1.74,-0.03,-0.0172413793103,Construction and Building Inspectors,47-4010,47-4000,47-0000,Construction and Building Inspectors,Other Construction and Related Workers,Construction and Extraction Occupations,47-4011
546,43-9061.00,2.28,2.32,-0.04,-0.0172413793103,"Office Clerks, General",43-9060,43-9000,43-0000,"Office Clerks, General",Other Office and Administrative Support Workers,Office and Administrative Support Occupations,43-9061
547,31-2012.00,1.48,1.51,-0.03,-0.0198675496689,Occupational Therapy Aides,31-2010,31-2000,31-0000,Occupational Therapy Assistants and Aides,Occupational Therapy and Physical Therapist Assistants and Aides,Healthcare Support Occupations,31-2012
548,43-6013.00,2.45,2.5,-0.05,-0.02,Medical Secretaries,43-6010,43-6000,43-0000,Secretaries and Administrative Assistants,Secretaries and Administrative Assistants,Office and Administrative Support Occupations,43-6013
549,43-5032.00,2.8,2.86,-0.06,-0.020979020979,"Dispatchers, Except Police, Fire, and Ambulance",43-5030,43-5000,43-0000,Dispatchers,"Material Recording, Scheduling, Dispatching, and Distributing Workers",Office and Administrative Support Occupations,43-5032
550,11-1021.00,2.27,2.32,-0.05,-0.0215517241379,General and Operations Managers,11-1020,11-1000,11-0000,General and Operations Managers,Top Executives,Management Occupations,11-1021
551,13-1023.00,3.15,3.22,-0.07,-0.0217391304348,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",13-1020,13-1000,13-0000,Buyers and Purchasing Agents,Business Operations Specialists,Business and Financial Operations Occupations,13-1023
552,29-9012.00,2.23,2.28,-0.05,-0.0219298245614,Occupational Health and Safety Technicians,29-9010,29-9000,29-0000,Occupational Health and Safety Specialists and Technicians,Other Healthcare Practitioners and Technical Occupations,Healthcare Practitioners and Technical Occupations,29-9012
553,27-2023.00,1.33,1.36,-0.03,-0.0220588235294,"Umpires, Referees, and Other Sports Officials",27-2020,27-2000,27-0000,"Athletes, Coaches, Umpires, and Related Workers","Entertainers and Performers, Sports and Related Workers","Arts, Design, Entertainment, Sports, and Media Occupations",27-2023
554,11-3051.00,2.21,2.26,-0.05,-0.0221238938053,Industrial Production Managers,11-3050,11-3000,11-0000,Industrial Production Managers,Operations Specialties Managers,Management Occupations,11-3051
555,47-2181.00,2.06,2.11,-0.05,-0.0236966824645,Roofers,47-2180,47-2000,47-0000,Roofers,Construction Trades Workers,Construction and Extraction Occupations,47-2181
556,11-9021.00,2.04,2.09,-0.05,-0.0239234449761,Construction Managers,11-9020,11-9000,11-0000,Construction Managers,Other Management Occupations,Management Occupations,11-9021
557,51-4121.07,2.0,2.05,-0.05,-0.0243902439024,Solderers and Brazers,51-4120,51-4000,51-0000,"Welding, Soldering, and Brazing Workers",Metal Workers and Plastic Workers,Production Occupations,51-4121
558,19-1021.00,2.36,2.42,-0.06,-0.0247933884298,Biochemists and Biophysicists,19-1020,19-1000,19-0000,Biological Scientists,Life Scientists,"Life, Physical, and Social Science Occupations",19-1021
559,53-7021.00,2.13,2.19,-0.06,-0.027397260274,Crane and Tower Operators,53-7020,53-7000,53-0000,Crane and Tower Operators,Material Moving Workers,Transportation and Material Moving Occupations,53-7021
560,53-2011.00,3.45,3.55,-0.1,-0.0281690140845,"Airline Pilots, Copilots, and Flight Engineers",53-2010,53-2000,53-0000,Aircraft Pilots and Flight Engineers,Air Transportation Workers,Transportation and Material Moving Occupations,53-2011
561,25-1193.00,2.04,2.1,-0.06,-0.0285714285714,"Recreation and Fitness Studies Teachers, Postsecondary",25-1190,25-1000,25-0000,Miscellaneous Postsecondary Teachers,Postsecondary Teachers,"Education, Training, and Library Occupations",25-1193
562,25-1067.00,1.7,1.75,-0.05,-0.0285714285714,"Sociology Teachers, Postsecondary",25-1060,25-1000,25-0000,"Social Sciences Teachers, Postsecondary",Postsecondary Teachers,"Education, Training, and Library Occupations",25-1067
563,29-1061.00,2.35,2.42,-0.07,-0.0289256198347,Anesthesiologists,29-1060,29-1000,29-0000,Physicians and Surgeons,Health Diagnosing and Treating Practitioners,Healthcare Practitioners and Technical Occupations,29-1061
564,25-1054.00,1.6,1.65,-0.05,-0.030303030303,"Physics Teachers, Postsecondary",25-1050,25-1000,25-0000,"Physical Sciences Teachers, Postsecondary",Postsecondary Teachers,"Education, Training, and Library Occupations",25-1054
566,29-2051.00,2.11,2.18,-0.07,-0.0321100917431,Dietetic Technicians,29-2050,29-2000,29-0000,Health Practitioner Support Technologists and Technicians,Health Technologists and Technicians,Healthcare Practitioners and Technical Occupations,29-2051
567,51-9082.00,1.78,1.84,-0.06,-0.0326086956522,Medical Appliance Technicians,51-9080,51-9000,51-0000,"Medical, Dental, and Ophthalmic Laboratory Technicians",Other Production Occupations,Production Occupations,51-9082
568,19-2043.00,2.0,2.07,-0.07,-0.0338164251208,Hydrologists,19-2040,19-2000,19-0000,Environmental Scientists and Geoscientists,Physical Scientists,"Life, Physical, and Social Science Occupations",19-2043
